Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
2020018,"AMARPUR ENGLISH MEDIUM HIGHER SECONDARY SCHOOL
",.,Senior Secondary,31/03/2022,"TOWN SANKARPALLI,AMARPUR,GOMATI TRIPURA.PIN:-799101,799101 ,",",",,
2230098,ANAKUM ACADEMY,MRS. ANJALI BORAH MEDHI,Secondary School,31/03/2023,"ANAKUM ACADEMY PO- ROING, PIN- 792110, PS- ROING, DISTRICT: LOWER DIBANG VALLEY, STATE: ARUNACHAL PRADESH ,792110",",03803223007",anakumacademy@yahoo.com,www.anakumacademy.com
2030036,ANANDA MARGA SCHOOL,Mr.Manik Debnath,Secondary School,31/03/2025,"BISHALGARH ,799102",",9862161549",synthesisns@gmail.com,
2230055,ANE MORIAM SCHOOL,Roshan Kerketta,Secondary School,31/03/2017,"SANGRAM, KURUNG KUMEY, DISTT LOWER SUBANSIRI, ARUNACHAL PRADESH ,791120","91 ,9402828280",anemoriamprincipal@gmail.com,
2230095,ANGUN ASIR ACADEMY,MR. RAJESH GWALA,Secondary School,31/03/2022,"TULAP, P.O/P.S- PASIGHAT ,791102",",0368-2222794",aaatulap2016@gmail.com,
1230039,ARECA SCHOOL,Khanghemmeiru Gangmei,Secondary School,31/03/2025,"NEAR 2ND M.R., NORTH AOC ,795107","0385 ,2422857",Hemmeiru21@gmail.com,
2330001,ARMY PUBLIC SCHOOL,MRS R K KHARA,Secondary School,31/03/2010,"VAIRENGTE C/O CIJW SCHOOL C/O 99 APO AIZWAL MIZORAM ,825325","01482 ,KOCP 20",stmary1983@gmail.com,
2230029,ARMY PUBLIC SCHOOL,BIR BAHADUR GURUNG,Secondary School,31/03/2025,"TENGA VALLEY WEST KAMENG DISTT ARUNACHAL PRADESH ,790115","3782 ,232434",bb_gurung33@yahoo.co.in,
1330005,ARMY PUBLIC SCHOOL,RAJEEVAN P,Secondary School,31/03/2025,"UMROI MILITARY STATION MEGHALAYA ,793103","0364 ,2560603",armyschoolmumbai@gmail.com,
230041 ,ARMY PUBLIC SCHOOL,SHANTONU KUMAR BORRAH,Secondary School,31/03/2025,"MISSAMARI DT SONITPUR ASSAM ,784506","3714 ,253469",shantonu66@gmail.com,
230028 ,ARMY PUBLIC SCHOOL,POORNA VIDWANS,Senior Secondary,31/03/2025,"JORHAT NEAR ROWRIAH MES GATE PO CHALIHA JORHAT ASSAM ,785004","040 ,7940368",armyschooljorhat@yahoo.co.in,
230019 ,ARMY PUBLIC SCHOOL,Mr. DR.RAJIV KUMAR SINGH,Senior Secondary,31/03/2022,"C/O HQ 2 MTN DIV C/O 99 APO, DISTT DIBRUGARH, ASSAM ,786125","0374 ,2388864",asdinjan@yahoo.com,
1430009,ARMY PUBLIC SCHOOL,MRS SASMITA SAI PATHY,Senior Secondary,31/03/2024,"RANGAPAHAR MILITARY STATION DIMAPUR NAGALAND ,791123","03862 ,245231",uchpneps@hotmail.com,
1330004,ARMY PUBLIC SCHOOL,RAJEEVAN PULIYULLATHIL,Senior Secondary,31/03/2025,"SHILLONG CANTONMENT HEAD QRS 101 AREA C/O 99 APO, DISTT EAST KHASI HILLS, MEGHALAYA ,793001","0364 ,2560603",rajeevanpuli@gmail.com,
2030042,ARMY PUBLIC SCHOOL,-,Secondary School,31/03/2024,"C/O STATION HEAD QUARTER, ARMY MILETARY STATION, ONC TILLA, LICHU, VAGAN, AGARTALA, TRIPURA ,799010","01672 ,221172",armyschool4684@yahoo.co.in,
1830005,ARMY PUBLIC SCHOOL,Nisha Jha,Senior Secondary,31/03/2025,"LIBING POST TADONG GANGTOK SIKKIM ,324001","3592 ,270604",nishajha3012@gmail.com,
230022 ,ARMY PUBLIC SCHOOL,MRS PURNIMA MEHRA,Senior Secondary,31/03/2025,"BASISTHA 151 BASE HOSPITAL C/O 99APO, DISTT KAMRUP, ASSAM ,781029","05923 ,564617",bvm_ssschool@yahoo.co.in,apsbasistha.org
1330006,ARMY PUBLIC SCHOOL HAPPY VALLEY,Namita Goswami Thakur,Secondary School,31/03/2025,"ARMY SCHOOL HAPPY VALLEY 58 GORKHA TRAINING CENTRE HAPPY VALLEY SHILLONG, MEGHALAYA-793007 ,793007","0364 ,2585166",namita.gswm@gmail.com,
230018 ,ARMY SCHOOL,Mr. Hemanta Kumar Seth,Senior Secondary,31/03/2025,"SOLMARA TEZPUR DT- SONITPUR ASSAM ,784001","03712 ,259109",as_tezpur@yahoo.com,
230003 ,ARMY SCHOOL,MRS PRABHA DASTIDAR,Senior Secondary,31/03/2025,"NARANGI PO- SATGAON GUWAHATI, ASSAM ,781027",",0361-2641210,8811098768",apsnarangi@gmail.com,http://www.apsnarangi.com
2220145,ARUNACHAL PALI VIDYAPITH,LOKBAHADUR CHHETRY,Secondary School,31/03/2017,"CHONGKHAM LOHIT ARUNACHAL PRADESH ,792104","3806 ,222073",apvprincipal78@gmail.com,www.apvschongkham.com
230099 ,ASIAN PUBLIC SCHOOL,Hemanta Bhuyan,Senior Secondary,31/03/2022,"WARD NO.14, P.O: NORTH LAKHIMPUR, ASSAM, 787001 ,787001","91 ,9954017409",hemantabhuyan99@yahoo.in,
230142 ,ASSAM PUBLIC SCHOOL,Rita G Kamalapuri,Senior Secondary,31/03/2025,"NEAR BACHELOR QR. ANANDOPARA, THAPA BASTI ,786602","0374 ,2802355",rgkamalapuri@gmail.com,
1230010,ASSAM RIFFLES PUBLIC SCHOOL,Dr. ALKA JAIN,Senior Secondary,31/03/2025,"MANTRIPUKHRI IMPHAL MANIPUR ,795001","05442 ,282156",ananthijebasingh@vsnl.net,
1280005,ASSAM RIFLE SCHOOL,-,Secondary School,31/03/2022,"22, ASSAM RIFLES, C/O 99 APO, SENAPATI, MARAM, MANIPUR-795105 ,795105","03871 ,265216",duketsering@yahoo.co.uk,http://www.tcvselakui.org
1430003,ASSAM RIFLES HIGH SCHOOL,ANITA NEGI,Secondary School,31/03/2021,"PO NAGINIMA DISTT MON NAGALAND ,","3869 ,272272",newarhsnaginimora@gmail.com,
1230014,ASSAM RIFLES HIGH SCHOOL,MRS P KUMARI,Secondary School,31/03/2025,"SOMSAI UKHRUL DISTT MANIPUR ,795001","03870 ,222388",,
2030006,ASSAM RIFLES HIGH SCHOOL,Priyanka Thakyal,Secondary School,31/03/2025,"HRANGKHAPARA, P.C, TE;IAMURA, DIST, KHOWAL,TRIPURA, C/O 99 APO ,799289","0382 ,262320",priyankachaitanya21@gmail.com,
1230054,ASSAM RIFLES JR HIGH SCHOOL,MR. ARUN KUMAR GUPTA,Secondary School,31/03/2025,"P.S.- KAKCHING, DISTT. THOUBAL, MANIPUR ,795103","3848 ,261018",armskprincipal2015@gmail.com,www.arpskakching.co.in
2230033,ASSAM RIFLES JUNIOR SCHOOL,SH H N HALOI,Secondary School,31/03/2012,"JAIRAMPUR DT CHANGLANG 29 ASSAM RIFLES C/O 99 APO ,","03804 ,22566",,
1430010,ASSAM RIFLES MIDDLE SCHOOL,SH G C PRAKASH,Secondary School,31/03/2013,"PHEK NAGALAND ,211008","0532 ,2697029",allsaints_public_school@yahoo.com,
230052 ,ASSAM RIFLES MIDDLE SCHOOL,-,Secondary School,31/03/2025,"C/O 99 APO LOKRA PO LOKRA DISTT SONITPUR ASSAM ,784102",",",vkvbokuloni@gmail.com,
1330002,ASSAM RIFLES PUBLIC SCHOOL,MR. MAKANMI KENGOO,Senior Secondary,31/03/2025,"LAITKOR SHILLONG EAST KHASI HILLS 793010 ,793010","0385 ,03642705445",principalarps@yahoo.com,WWW.ARPSSHILLONG.COM
2030008,ASSAM RIFLES PUBLIC SCHOOL,SHRI SEBASTIAN MT,Senior Secondary,31/03/2018,"UDAIPUR SOUTH TRIPURA C/O 6 ASSAM RIFLES 99 APO ,2430","03821 ,222470",padmawatiacademy@rediffmail.com,
2080002,ASSAM RIFLES PUBLIC SCHOOL,SANJAY KUMAR,Senior Secondary,31/03/2022,"11 ASSAM RIFLES C/O 99 APO ASSAM RIFLES COMPLEX AGARTALA TRIPURA ,799006","0381 ,2314473",assamriflesschool@rediffmail.com,
1230012,ASSAM RIFLES PUBLIC SCHOOL,O P PATHAK,Senior Secondary,31/03/2025,"KEITHELMANBI, BPO NEW KEITHAL, MAMBI, PO LANGJING, IMPHAL, WEST MANIPUR ,795113","07109 ,282592",savcbse@gmail.com,
230006 ,ASSAM RIFLES PUBLIC SCHOOL,-,Senior Secondary,31/03/2025,"NEFABARI NEAR CIVIL AIRPORT, ROWRIAH, JORHAT-5, ASSAM ,785005",",",,
1430007,ASSAM RIFLES PUBLIC SCHOOL,SH M N YESHODHARAU,Secondary School,31/03/2025,"WOKHA, NAGALAND-797111 ,797112","0712 ,0364-2585166",armyschoolhappyschool@gmail.com,
1230055,ASSAM RIFLES PUBLIC SCHOOL (HIGH SCHOOL) PALLEL,S MANIHAR MEITEI,Secondary School,31/03/2025,"CARE OF HQ 26 SEC. ASSAM RIFLES, PALLEI DISTT. CHANDEL, MANIPUR- 795 135 ,795135","3848 ,265656",arjhspallel@gmail.com,
1430011,"ASSAM RIFLES PUBLIC SCHOOL (HIGH),",UMESH PRASAD UPADHAYAY,Secondary School,31/03/2025,"MEDZIPHEMA, 9 ASSAM RIFLES, C/O 99 APO DISTT. DIMAPUR, NAGALAND-797106 ,797106","0386 ,2247001",ARSMEDZIPHEMA@GMAIL.COM,
1430006,ASSAM RIFLES SCHOOL,-,Secondary School,31/03/2025,"TUENSANG 4 ASSAM RIFLES C/O 99 APO ,798612",",",www.bharatmataschool@gmail.com,
1430022,ASSAM RIFLES SCHOOL,THANGAPALAM L,Secondary School,31/03/2023,"JALUKIE,P.B.NO.24, DISTT.PEREN, NAGALAND-797110 ,",",03839220046",principalarms18@gmail.com,
1830004,ASSAM RIFLES SCHOOL,JOTSHANA MISHRA,Secondary School,31/03/2008,"PEGONG NORTH SIKKIM ,737111","01332 ,03593",npsnpr2007@yahoo.co.in,
230025 ,ASSAM RIFLES SCHOOL,Dinesh Thakur,Secondary School,31/03/2022,"DIPHU PO KARBI ANGLONG DISTT ASSAM ,782460","0367 ,275412",dineshthakur57@yahoo.com,
1430005,ASSAM RIFLES SCHOOL,RUCHIKA SHARMA,Secondary School,31/03/2022,"C/O 99 APO KOHIMA NAGALAND ,797001","0370 ,2299152",ruchikasharma1@yahoo.co.in,
1430004,ASSAM RIFLES SCHOOL,Mr. N D Roy,Secondary School,31/03/2021,"MOKOKCHUNG, NAGALAND ,797106","0369 ,2225162",arhs32510@gmail.com,
230110 ,"ASSAM RIFLES SCHOOL, BALIPARA, SONITPUR, ASSAM",MRS. MANUWARA BEGUM,Secondary School,31/03/2025,"BALIPARA, CHARIDUAR, SONITPUR ASSAM PIN - 784 103 ,784103",",03714266515",assamriflesschoolcharduar@rediffmail.com,www.assamriflesschoolcharduar.org
1430020,"ASSAM RIFLES SCHOOL, ZUNHEBOTO",MR. NABENDU DEB ROY,Secondary School,31/03/2025,"32 ASSAM RIFLES, C/O, 99 APO- 932032, ZUNHEBOTO, NAGALAND ,798620","3867 ,8794048339",assamriflesschoolzbto@gmail.com,www.assamriflesschoolzunheboto.com
2230035,ASSAM RIFLES SECONDARY SCHOOL,SH S N DWIVEDI,Secondary School,31/03/2025,"C/O 7, ASSAM RIFLES JAIRAMPUR DISTT CHANGLAND ARUNACHAL PRADESH ,792121","03800 ,22242",ajitirom@gmail.com,
1430002,ASSAM RIFLES TRAINING CENTRE HIGH,AOKUMLA LONGCHAR,Secondary School,31/03/2021,"SCHOOL ARTC&S 3RD MILE DIMAPUR NAGALAND ,795115","3862 ,243147",artcschool@gmail.com,
1230100,ASUFÜ CHRISTIAN SCHOOL,MISS KOMUNI KHEKHO,Secondary School,31/03/2023,"PUNANAMEI VILLAGE PO MAO GATE ,795150",",03871231262",acsmao2019@gmail.com,acimaoedu.in
230122 ,ATURKIMI ACADEMY,DIPAK CHETRY,Secondary School,31/03/2025,"AMALAPATY, RUKASEN ,782460","3671 ,273084",dipakchetry1977@rediffmail.com,
2030012,AUXILIUM GIRLS SCHOOL,SISTER CELINE DCUNHA,Senior Secondary,31/03/2025,"VIA KUNJABAN BANKUMARI AGARTALA 799006 ,799006","0381 ,2351157",celinefma9@yahoo.com,
230102 ,"AXEL PUBLIC SCHOOL, LOKHRA,GUWAHATI, ASSAM",MONTI GOGOI CHOUDHURY,Senior Secondary,31/03/2026,"AXEL PUBLIC SCHOOL,PO-LOKHRA, VILL- LOKHRA, PS-BASISTHA ,781034","0361 ,2228951",montigogoichoudhury@gmail.com,http://www.axelpublicschool.com
1330003,B K BAJORIA SCHOOL,Babianglin Majaw,Senior Secondary,31/03/2018,"BOYCE ROAD SHILLONG MEGHALAYA ,793001","0364 ,2227919",babianglinmajaw@gmail.com,
1330001,B S F SR SEC SCHOOL,a h rizvi,Senior Secondary,31/03/2025,"UMPLING SHILLONG MEGHALAYA ,793006","01762 ,230412",bbvcwa@yahoo.com,
230160 ,B.B. MEMORIAL PUBLIC SCHOOL,CARINA AHMED,Secondary School,31/03/2025,"GOBINDOPUR, TINSUKIA ,786125","0374 ,2120888",carina_goswami@yahoo.co.in,http://bns.edu.in
1820100,BAHAI SR. SEC. SCHOOL,KAILASH     SHARMA,Secondary School,31/03/2025,"SARAMSA EAST SIKKIM ,737135","3592 ,09434188348",sharmkailash@gmail.com,
1830001,BAHAI'S SCHOOL,RUPA DEVI SHARMA,Senior Secondary,31/03/2024,"TADONG GANGTOK SIKKIM ,737102","3592 ,232066",pradhanroopa@gmail.com,khanisirbongwestsikkim.in
2020019,BELONIA GOVERNMENT ENGLISH MEDIUM H.S SCHOOL,.,Senior Secondary,31/03/2022,"WARD NO. 12, BELONIA, SOUTH TRIPURA -799155 ,",",",,
2030037,BEREAN ENGLISH MEDIUM SCHOOL,Mr.Suman Debbarma,Secondary School,31/03/2025,"PO&PS- MANDWI ,799004",",9089602615",berean444@gmail.com,http://www.berean.org.in
1230016,BHAKTIVEDANTS INSITUTE MISSION HIGHER SECONDARY SCHOOL,R K RATNA DEVI,Senior Secondary,31/03/2024,"AIRPORT ROAD SANGAIPROU IMPHAL MANIPUR ,795140","0385 ,2455244",ratnawangkheimayum@gmail.com,http://www.mtzioncbsekarong.in
2030004,BHAVANS TRIPURA VIDYAMANDIR,SWAPNA SHOME,Senior Secondary,31/03/2026,"NARSINGARH PO BIMANGARH AGARTALA TRIPURA ,799015","0381 ,2342662",swapnashome@gmail.com,
2020008,"BHURATALI, SABROOM",.,Secondary School,31/03/2020,"SOUTH TRIPURA- 790 143 ,",",",,
230191 ,BIMALA ACADEMY,MR. KALEN SINGHA,Secondary School,31/03/2023,"BAGHJAN, JAKHALABANDHA,NAGAON, ASSAM ,782136",",9957099700",bimalaacademy@gmail.com,www.bimalaacademy.com
2020015,BISHALGARH ENGLISH MEDIUM H.S. SCHOOL,.,Secondary School,31/03/2022,"SEPAHIJALA TRIPURA ,",",",,
230096 ,BISWANATH JNAN BHARATI SCHOOL,Kiran Bala Devi,Senior Secondary,31/03/2026,"MADHUPUR BISWANATH CHARIALI, SONITPUR ,784176","3715 ,222389",rajenbnc@gmail.com,
2030011,BLESSED ANDRE ENGLISH MEDIUM SCHOOL,MICHAEL VANLALRUATA CSC,Senior Secondary,31/03/2024,"BODHJUNGNAGAR P.O KAMALGHAT VIA WEST TRIPURA-799210 ,799210","0381 ,2917425",micvlracsc@gmail.com,
230254 ,BLOOMING BUDS SCHOOL,MR. MARTIN BASUMATARY,Secondary School,31/03/2024,"PADMABIL,GOSSAIGAON,BTR, ASSAM ,783360",",7896227306",martindds957@gmail.com,bloomingbudsschool.github.io/bbsg/
230108 ,BLUE BIRD SCHOOL,RATNA BHOWMICK,Senior Secondary,31/03/2026,"BARAGOLAI MARGHERITA TINSUKHIA ASSAM ,786181","3751 ,220686",ratnab46@gmail.com,
2230081,BLUE PINE RESIDENTIAL ENGLISH SCHOOL,URUMEESE M P,Secondary School,31/03/2022,"HAPOLI P B NO.7 PO, ZIRO, LOWER SUBANSIRI DT., ARUNACHAL PRADESH. ,791120","0378 ,8224585",urumeesepaulose66@gmail.com,
230257 ,BODOLAND PUBLIC SCHOOL,MRS. MARY CHETTRI,Middle Class,31/03/2023,"NO.2 GOSSAIGAON ,783360",",03669220118",bpsgossaigaon@gmail.com,http://bps.birsociety.org/
2220062,BOUM KAKIR MISSION SCHOOL,TULARAM SHARMA,Senior Secondary,31/03/2015,"BOLENG VIA- ALONG DT - EAST SIANG ARUNACHAL PRADESH ,791001","0 ,0",tularamboleng16@rediffmail.com,
2230009,BOUM KAKIR MISSION SCHOOL,A K PALIT,Secondary School,31/03/2025,"MIDPHU PO- DOIMUKH DT- PAPUM PARE ARUNACHAL PRADESH ,791112","044 ,74265",vsidhu99@yahoo.com,http://wwxyz.com
230128 ,BRAHMAPUTRA VALLEY ENGLISH ACADEMY,DIPIKA DEKA,Secondary School,31/03/2026,"VILL : PANCHANIAPARA , P.O : BONGARA, DIST : KAMRUP (M) , P.S. : AZARA ,781015","0361 ,2134064",principal@bvea.co.in,
230171 ,BRAHMAPUTRA VALLEY SCHOOL SIVASAGAR,MR. R REJEESH,Senior Secondary,31/03/2024,"BETBARI ALIMUR SIVASAGAR ASSAM ,785640",",07086041280",brahmaputravalleysivasagar@gmail.com,www.bvssivasagar.com
2030022,BRILLIANT STARS SCHOOL,Biswajit Sinha,Senior Secondary,31/03/2025,"EAST DHAJANAGAR, GOKULPUR, UDAIPUR, GOMATI ,799114","3821 ,222049",sinhabiswajit@gmail.com,http://www.brilliantstarsschool.org
230016 ,BUDDING BUDS SCHOOL,Siddhartha Deb,Senior Secondary,31/03/2024,"D M LOHIA ROAD TINSUKIA ASSAM ,786125","0374 ,2338111",s_deb24@rediffmail.com,
2230088,BUNNYS FANTASY WORLD SCHOOL,Mr.S. K. GUPTA,Senior Secondary,31/03/2023,"J. N. STATE MUSEUM ROAD ,791111",",03602292652",sanjeev_mmm@rediffmail.com,
1820223,C.S. RAI SECONDARY SCHOOL,.,Secondary School,31/03/2022,"C.S. RAI GOVT. SECONDARY SCHOOL, ARITHANG, GANGTOK, EAST SIKKIM-737101 ,",",",,
2230089,"CALVARY ENGLISH SCHOOL, MOINHAPPA",LINGTO GOLLO,Secondary School,31/03/2025,"CES MOINHAPPA ,791110","0360 ,2244636",CESMITA17@GMAIL.COM,
230054 ,CAMBRIDGE PUBLIC SCHOOL,SUPRA DEY,Secondary School,31/03/2023,"BARIPARA MALIGAON GUWAHATI ASSAM ,781012","0361 ,2674637",deysupra@gmail.com,http://www.lokmanyatilakshikshannyas.com
1230021,CAMPS ENGLISH ACADEMY,CH NABAKUMAR,Senior Secondary,31/03/2026,"KHAFAM LAMKHAI PO MANTRIPUKRI, DISTT IMPHAL MANIPUR ,795002","0385 ,9862918274",chnabakumar@gmail.com,
1330009,CAPT. WILLIAMS SCHOOL,Debzanie Momin,Secondary School,31/03/2025,"MATCHAKOLGRE OPP-SHERWOOD SCHOOL ,794101","3651 ,233113",principalcws@gmail.com,
230250 ,CARMEL SCHOOL,MISS ALPHONSA,Secondary School,31/03/2023,"CARMEL COVENT ,781131",",8638988324",acalphonsa@gmail.com,
1230025,CENTRAL ACADEMY,DR SALAM IBOTON SINGH,Senior Secondary,31/03/2025,"KHABAM ,795002","0385 ,2443107",centralacademyimphal@gmail.com,
1820220,CENTRAL MARTAM SEC. SCHOOL,MR. K R GURUNG,Secondary School,31/03/2021,"CENTRAL MARTAM SEC. SCHOOL NEAR GVK MARTAM P/O BERMIOK BAZAR ,737113",",9832505060",cmjss1976@gmail.com,
230087 ,CENTRAL PUBLIC SCHOOL,YEASMIN SULTANA CHOUDHURY,Senior Secondary,31/03/2026,"GYAN VILLAGE, HAITHARKHA, PATHARKANDI PT-IV, DISTT KARIMGANJ, ASSAM ,788724","3843 ,254568",cyeasmin@yahoo.com,
230111 ,"CENTRAL PUBLIC SCHOOL,BADARPUR",MRS. YEASMIN SULTANA CHOUDHURY,Senior Secondary,31/03/2025,"UMARPUR, BADARPUR, KARIMGANJ, ASSAM ,788806","3843 ,03843268714",cpsb.erdf@gmail.com,cpsbadarpur.org
230147 ,CENTRE FOR NEW LEARNING,STEPHAN ISLARY,Secondary School,31/03/2023,"P.O : BENGTOL, DIST : CHIRANG PIN : 783394, BTC, ASSAM ,783394","3661 ,264743",principalcnl@gmail.com,
2020024,CHAILENGTA  GOVERNMENT ENGLISH MEDIUM HIGHER SECONDARY SCHOOL,.,Senior Secondary,31/03/2022,"CHAILENGTA , LONGTHRAI VALLEY DHALAI DISTRICT, TRIPURA-799273 ,",",",,
1430017,CHARIS HIGH ACADEMY,SAROJ KUMAR NAYAK,Secondary School,31/03/2024,"WARD-3,CHUMUKEDIMA,NEAR UCO BANK ,797103","3862 ,240344",sarojkumarnayak@yahoo.in,
2230013,CHOW NANDA MEMIAL SCHOOL,NOMAL CHANDRA DUTTA,Secondary School,31/03/2023,"CHOWKHAM PO-LOHIT ARUNACHAL PRADESH ,792104","3806 ,222208",nomalchdutta@gmail.com,
230100 ,CHRIST JYOTI SCHOOL,SISTER CELIN,Senior Secondary,31/03/2026,"PREMNAGAR, DHING ROAD, NAGAON, ASSAM. ,782002","3672 ,220734",cjsschoolcbse@gmail.com,
1330007,CHRIST SCHOOL, C VARGHESE,Senior Secondary,31/03/2026,"CHRIST SCHOOL NONGSDER, UMIAM P.O., BARAPANI, MEGHALAYA ,793103","0364 ,2570035",christshillong@gmail.com,
1230052,CITY MONTESSORI HIGHER SECONDARY SCHOOL,Dr.S. Rajendrakumar Singh,Senior Secondary,31/03/2020,"LAMBOIKHONGANGKHONG IMPHAL ,795004",",0385312462",seramrajendrakumarnew@gmail.com,http://citymontessorihssimphal.com
2220042,D ERING MEMORIAL GOVT SEC SCHOOL,J N DAS,Senior Secondary,31/03/2020,"PASIGHAT ARUNACHAL PRADESH ,791102",",438",,
1820147,DAFFODIL'S HOME SEC. SCHOOL,SANDHYA LAMA GURUNG,Secondary School,31/03/2024,"DEVELOPMENT AREA, ,737101","0359 ,207656",sdhylma@yahoo.co.in,khanisirbongwestsikkim.in
2230096,DAII APUNG PUBLIC SCHOOL SEPPA,MR. S. MISRA,Secondary School,31/03/2023,"BEBO COLONY, SEPPA, EAST KAMENG DISTT, (AR.P) ,790102",",03787-200101",DAPSSEPPA@REDIFFMAIL.COM,
2220003,"DANI KUNIA GOVT. HIGHER SECONDARY SCHOOL, ZIRO",HIBU TAMA,Senior Secondary,31/03/2007,"ZIRO DT- LOWER SUBANSIRI ARUNACHAL PRADESH ,791120","3788 ,224513",hibutama1@gmail.com,
2020026,"DARCHAWI CHRISTIAN H.S. SCHOOL
",.,Senior Secondary,31/03/2022,"VILL: DARCHAWI PO: KUMARGHAT DIST: UNAKOTI STATE : TRIPURA,799264 ,",",",,
