Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
2133516,A.B. INTERNATIONAL SCHOOL,MR. BAJRANGI LAL SINGH,Secondary School,31/03/2024,"PARSAUNI KHURD, NAUTANWA, MAHARAJGANJ, (U.P.)- 273164 ,273164",",7080291827",abinternational2021@gmail.com,www.abinternationalschool.com
2132227,A.P.S. COLLEGE,MRS. ANILA  CHAUHAN,Senior Secondary,31/03/2022,"MULAYAM NAGAR,KUMHAWAR ROAD,ETAWAH, UTTAR PRADESH-206001 ,206001","0 ,9412503336,",armypublicschool1121@gmail.com,http://www.apsetawah.com
2132415,"A.S.M. CONVENT SCHOOL ,SUKHPURA",MR. PRAKASH KUMAR SINGH,Senior Secondary,31/03/2022,"VILL+PO SUKHPURA ,277304",",09452746844,",asmconventschool@gmail.com,http://wwwasmconventschool.com
2133371,A.S.P.M. PUBLIC SCHOOL,MRS. ASHA SINGH,Senior Secondary,31/03/2023,"SUMERGARH, MAHARAJGANJ ,273306",",9415691474",aspmpschool@gmail.com,http://www.aspmps.com
2131068,AATEYA ACADEMY,LALIT NARAYAN SHARMA,Senior Secondary,31/03/2024,"VILL. TENUNGA, PHULWARI, KATRA ROAD, PRATAPGARH ,230001","0534 ,2224827",lalitkfi@gmail.com,http://www.xyz.com
2132410,"AATMDEEP VIDYALAYA, SIKTAUR, NEAR DEORIA BYPASS, GORAKHPUR",ANJU,Senior Secondary,31/03/2026,",273010","0551 ,2200863",st2851974@gmail.com,http://www.aatmdeepvidyalaya.com
2131999,ABALONE PUBLIC SCHOOL,ANURAG DATTA,Senior Secondary,31/03/2025,"SINGAHI ROAD NIGHASAN ,LAKHIMPUR KHERI (U.P)262903 ,262903","91 ,9450052389",abalonepublicschool@gmail.com,
2131127,ABC PUBLIC SCHOOL,PRAGYA MISHRA,Senior Secondary,31/03/2025,"DIVYA NAGAR, KHORABAR ,273001","0551 ,2272332",schoolabcpulic@gmail.com,
2132452,ABHAY PRATAP SINGH INTERNATIONAL SCHOOL,MR. PRASHANT AWASTHI,Senior Secondary,31/03/2022,"SHAHZADPUR BAHADURPUR, KHAGA ,212655",",7704908712,",apsschool14@gmail.com,http://www.apsinternationalschool.abhaygroup.com
2120018,ABHINAV VIDYALAYA,PRINCIPAL,Senior Secondary,31/03/2022,"NETWAR BAZAAR, BLOCK- CAMPIARANJ, DISTT. GAKHPUR, DIVISION- GAKHPUR UP ,",",",,
2120017,ABHINAV VIDYALAYA,PRINCIPAL,Secondary School,31/03/2018,"SARDHUA, BLOCK- PAHADI, DISTT. CHITRAKOOT, DIVISION -CHITRAKOOTDHAM MANDAL BANDA UP ,",",",,
2120020,ABHINAV VIDYALAYA,PRINCIPAL,Senior Secondary,31/03/2021,"BABHNAN, BLOCK- GAUR DISTT, BASTI, DIVISION - BASTI UP ,","0361 ,44011",anila@nds.vsnl.net.in,
2120022,ABHINAV VIDYALAYA,.,Senior Secondary,31/03/2020,"KANSAPUR, BLOCK-JHANJHARI, POST- NARAYAINPUR IDHA (KHORAHNSA), DIST. GONDA, DIVISION- DEVIPATAN, UP ,",",",,
2120021,ABHINAV VIDYALAYA,PRINCIPAL,Senior Secondary,31/03/2025,"DANDUPUR, BLOCK- CHAKA, DISTT. ALLAHABAD, DIVISION - ALLAHABAD UP ,110045",",0496 - 2623804",qybhavan@yahoo.co.in,
2120032,ABHINAV VIDYALAYA ARAZILINES,PRINCIPAL,Senior Secondary,31/03/2022,"BLOCK- ARAZILINES, DISTT. VARANASI, DIVISION VARANASI UP ,","0361 ,44011",anila@nds.vsnl.net.in,
2120029,ABHINAV VIDYALAYA BHOJPUR PAHADI,PRINCIPAL,Senior Secondary,31/03/2020,"BLOCK- PAHADI, DISTT, MIRZAPUR, DIVISION MRIAPUR UP ,","0361 ,44011",anila@nds.vsnl.net.in,
2120016,ABHINAV VIDYALAYA GANGDHARAPUR,PRINCIPAL,Senior Secondary,31/03/2021,"BLOCK- KANNAUJ, DISTT. KANNAUJ, DIVISION- KANPUR, UP ,",",",,
2120015,ABHINAV VIDYALAYA KARA,.,Senior Secondary,31/03/2025,"BLOCK-MOHANLALGANJ, DISTT.-LUCKNOW, UTTAR PRADESH-227 305 ,","0532 ,2637863",amita7527@gmail.com,
2120026,ABHINAV VIDYALAYA TERAHI,.,Senior Secondary,31/03/2022,"BLOCK- MAHARAJGANJ, DISTRICT -AZAMGARH, DIVISION- AZAMGARH , UP ,",",",,
2120023,ABHINAV VIDYALAYA TIKRI PANNA,.,Senior Secondary,31/03/2025,"(KAMTAGANJ) BHADAIYAN, SULTANPUR, UTTAR PRADESH-222 302 ,","0532 ,2637863",amita7527@gmail.com,
2120019,"ABHINAV VIDYALAYA,",PRINCIPAL,Senior Secondary,31/03/2025,"KURAITHA, BLOCK- BAMORE, DISTT. JHANSI, DIVISION - JHANSI, UP ,638104",",0496 - 2623804",qybhavan@yahoo.co.in,
2131757,ACADEMIC GLOBAL SCHOOL,V.C.Chacko,Senior Secondary,31/03/2024,"JUNGLE DHUSAR, PIPRAICH ROAD, GORAKHPUR ,273014","0551 ,70149884578",ahpsgorakhpur@gmail.com,http://www.academic.ac.in
2132951,ADARSH PUBLIC SCHOOL,MR. NAVEEN KR RWAT,Senior Secondary,31/03/2023,"VILL: NAREHTHA, POST: KANAILA, TEH: SADAR, AZAMGARH ,276128",",9450500450",chshekhar15@gmail.com,
2130999,ADARSH VIDYA MANDIR,ANJANA BHADAURIYA,Senior Secondary,31/03/2025,"17, GEETA PURAM, UNNAO ,209801","0522 ,4021090",avmunnao@gmail.com,
2132694,ADHARSHILA PROGRESSIVE SCHOOL,Mr.Kamlesh Singh,Secondary School,31/03/2020,"RAJNAGAR, ATAURA BUZURG, KANPUR ROAD, RAIBARELI ,229121",",0535-2006225",infoadharshila@gmail.com,
2132954,ADI SHAKTI MA PATESHWARI PUBLIC SCHOOL,MR. VEER GAURAV SINGH,Senior Secondary,31/03/2023,"VILL- BHAWANIYAPUR, PO.- TULSIPUR, DISTT.- BALRAMPUR ,271208",",052642244500",asmpateshwarips@gmail.com,http://www.asmpateshwarips.in
2132362,ADITYA PUBLIC SCHOOL,MR.JEETENDRA KUMAR SRIVASTAVA,Senior Secondary,31/03/2026,"JHANGHA, GORAKHPUR ,273202","91 ,9450808400",gurukul.sre@gmail.com,
2131628,AILE INTERNATIONAL SCHOOL,PRATIMA SINGH,Senior Secondary,31/03/2024,"SRI BHAGWATI PLACE 4TH KM, FATEHPUR ROAD LALGANJ DISTT. RAEBARELI ,229206","0531 ,246550",pratima.chauhan60@gmail.com,http://www.aileinternationalschool.com
2131366,AIMS INTERNATIONAL SECONDARY SCHOOL,REENA MISHRA,Senior Secondary,31/03/2022,"GIRD GONDA, CIRCULAR ROAD, GONDA SADAR, GONDA ,271002","5262 ,233777",aims.54852@gmail.com,http://www.xyz.com
2130057,AIR FORCE SCHOOL,Mr. MRS SHILINI KAUL,Senior Secondary,31/03/2025,"BAMRAULI ALLAHABAD UTTAR PRADESH ,211012","0532 ,2580044",principal.afschool@gmail.com,www.afsbamrauli.org
2130131,AIR FORCE SCHOOL,MRS. SUDHA PANDEY,Senior Secondary,31/03/2024,"24 ED AIR FORCE STATION MANAURI ALLAHABAD UTTAR PRADESH ,212212","01593 ,05322584122",afschoolmanauri24ed@gmail.com,www.afsmanauri.edu.in
2130264,AIR FORCE SCHOOL,MR R I JOHN,Senior Secondary,31/03/2025,"NO.7 A F HOSPITAL KANPUR CANTT. UTTAR PRADESH ,208004","0512 ,380529",spsccint@lw1.vsnl.net.in,
2130048,AIR FORCE SCHOOL,MR. RAJESH PANDEY,Senior Secondary,31/03/2026,"AIR FORCE STATION CHAKERI KANPUR UTTAR PRADESH ,208008","0361 ,05122458968",afschoolchakeriknp@gmail.com,www.afschoolchakeriknp.in
2130043,AIR FORCE SCHOOL,MRS SUMAN NATH,Senior Secondary,31/03/2008,"AIR FORCE STATION AGRA UTTAR PRADESH ,282008","0522 ,2296929",josephskt@sancharnet.in,
2130088,AIR FORCE SCHOOL,G C YADAV,Senior Secondary,31/03/2025,"GORAKHPUR AIR FORCE STATION GORAKHPUR UTTAR PRADESH ,273001","0121 ,2200204",gzb_dps@hotmail.com,
2133352,AISHMOUNT THE CHILDREN ACADEMY,MR. MR. NARENDRA KUMAR DWIVEDI,Senior Secondary,31/03/2023,"VILL- KHORIBARI PO- RAMPUR, SALEMPUR, DEORIA ,274701",",9838515379",aishmounttca@gmail.com,http://www.aishountthechildrenacademy.com
2131115,AJMANI INTERNATIONAL SCHOOL,MR. PRINCE SALUJA,Senior Secondary,31/03/2025,"LRP ROAD, RAJAPUR ,262701","5872 ,05872262010",ajmaniinternationalschool@gmail.com,http://www.ajmaniinternationalschool.edu.in
2132748,AJMANI PUBLIC SCHOOL,MR. RESHU TRIVEDI,Senior Secondary,31/03/2022,"AJMANI EDUCATIONAL SOCIETY, SHYAM NAGAR COLONY, SITAPUR ROAD ,262701","5872 ,264120",ajmanischool@gmail.com,http://www.ajmanipublicschool.com
2131655,AKANKSHA CHILDREN ACADEMY,DEEPAK KUMAR SINGH,Senior Secondary,31/03/2023,"BHITARIA RAM SANEHI GHAT BARABANKI ,225409","0524 ,1255128",deepak.singh0072@gmail.com,http://www.akanksha.com
2132586,AKSHAR JYOTI PUBLIC SCHOOL,MRS. MUKTA MISHRA,Senior Secondary,31/03/2023,"VILL. SITHAULI KHURD, POST SARAI GUDAULI, DIST. LUCKNOW, UP ,226301","0 ,9453030392",aksharjyotipublicschool.ajps@gmail.com,http://www.aksharjyotipublicschool.com
2131485,AL- FAROOQ PUBLIC SCHOOL,KAFEEL AHMAD ANSARI,Secondary School,31/03/2025,"VILLAGE-KARPI, POST- HAMZAPUR PATHAN DISTRICT- SULTANPUR(U.P.) ,228145","91 ,9415016531",principal.afps@gmail.com,
2130230,ALIGANJ MONTESSORI SCHOOL,Sunila,Senior Secondary,31/03/2018,"SECTOR L ALIGANJ HOUSING SCHEME ALIGANJ LUCKNOW UTTAR PRADESH ,220060","0522 ,4021696",ams08957@gmail.com,
2132565,ALIYAH PUBLIC SCHOOL,MR. NAUSHABA MUNAWER,Senior Secondary,31/03/2022,"BILARIAGANJ,AZAMGARH, U.P.-276121 ,276121","91 ,05466225137,",aliyahpublicschool@gmail.com,http://www.aliyahpublicschool.com
2130555,ALLAHABAD PUBLIC SCHOOL,AMITA MISHRA,Senior Secondary,31/03/2023,"22/16 SUBEDAR GANJ CHAUPTHKA ALLAHABAD UTTAR PRADESH ,211016","0532 ,2637863",amita7527@gmail.com,www.davcs.net.in
2130958,ALLAHABAD PUBLIC SCHOOL,SOFIA RAHMAN,Secondary School,31/03/2026,"1, NOORULLA ROAD,, KHULDABAD, ALLAHABAD, U.P. ,211002","0532 ,2655563",rahman_sofia@yahoo.co.in,
2131076,ALLAHABAD PUBLIC SCHOOL LUCKNOW,Minakshi Sinha,Senior Secondary,31/03/2024,"GANESHPUR RAHAMANPUR DEWA ROAD CHINHAT LKO. ,227105","0522 ,2854682",apslko2004@rediffmail.com,
2131767,ALLENHOUSE PUBLIC SCHOOL,RUCHI SETH,Senior Secondary,31/03/2024,"10/441, KHALASI LINE, KANPUR ,208002","91 ,9648561155",ruchiseth3699@yahoo.com,http://www.superhouseeducation.com/index.php/
2132972,ALLENHOUSE PUBLIC SCHOOL,MRS. KOMAL DEWAN,Senior Secondary,31/03/2023,"KULGAON ROAD, ROOMA, KANPUR UTTAR PRADESH KANPUR ,208008",",9235400468",contact@allenhouserooma.com,www.allenhouserooma.com
2133356,ALLENHOUSE PUBLIC SCHOOL,MRS. RUCHI SHUKLA,Secondary School,31/03/2023,"PHASE - I GROWTH CENTER BIJAULI JHANSI ,284120",",07309770012",contact@allenhousejhansi.com,www.allenhousejhansi.com
2133162,ALLENHOUSE PUBLIC SCHOOL,MRS. GUNJAN MEHROTRA,Senior Secondary,31/03/2024,"VRINDAVAN YOJNA-1 SECTOR-6 C/HS-1 LUCKNOW ,226029",",8887968769",contact@allenhouselucknow.com,http://www.allenhouselucknow.com
2133160,ALLENHOUSE PUBLIC SCHOOL PANKI KANPUR,MRS. MONICA JAIN,Senior Secondary,31/03/2024,"884 B BLOCK PANKI - 208020 ,208020",",0512-2262345",contact@allenhousepanki.com,http://www.allenhousepanki.com
2131559,ALMA MATER-THE SCHOOL,Uma,Senior Secondary,31/03/2023,"MANIRAM, GORAKHPUR ,273001","0551 ,2108484",almamatertheschool@gmail.com,http://www.almamater.edu.in
2133245,ALMEEN ACADEMY,MR. DHEERAJ SRIVASTAVA,Secondary School,31/03/2021,"POKHAR BHINDA,BAILO ROAD,BHATHAT BAZAR ,273306",",9651721920",almeenacademy2018@gmail.com,
2132246,ALOFT DALE SCHOOL,MR. RAKESH TIWARI,Senior Secondary,31/03/2023,"BANSDEV PATT, POST - SHEETAL GANJ ,222161","5452 ,05452262712",sanjeev150891@gmail.com,http://www.jntgroup.org
2132250,ALPHA PUBLIC COLLEGE,Geeta Khana,Senior Secondary,31/03/2024,"KABIRPUR, GOSAINGANJ, SULTANPUR ROAD ,226301","91 ,8601869877",principalalphapubliccollege@gmail.com,http://www.xyz.com
2132165,ALPINE PUBLIC SCHOOL,MR. HEMANT GUPTA,Senior Secondary,31/03/2026,"GWALIOR ROAD JHANSI ,284003","0510 ,0510-6531811,",alpinepublicschooljhansi@gmail.com,http://www.alpinepublicschooljhansi.com
2133457,AMAN CENTRAL ENGLISH SCHOOL,Dr.SUMAN SINGH,Secondary School,31/03/2023,"CHUPPEPUR, CHHATRIPUR, HOLAPUR ROAD, SHIVPUR ,221003",",0542-6450153",amancentralpublicschool@gmail.com,
2130604,AMAR MEMORIAL ST GEORGE'S PREP SCH,MAMATA SINGH,Senior Secondary,31/03/2025,"10/14-A2 MAUZA GANJ SARNATH VARANASI UTTAR PRADESH ,221001","0542 ,2595201",amarmemorialsgps@yahoo.com,
2133360,AMAR PUBLIC SCHOOL,Mr. SANTOSH KUMAR PANDAY,Secondary School,31/03/2023,"BBHEEKHA PUR( DEOKALI BYPASS) NEAR PRIKARMA ROAD ,224001",",05278-212767",amarpublic2018@gmail.com,
2130315,AMBIKA DEVI HIGH SCHOOL,RAJ KUMAR TIWARI,Senior Secondary,31/03/2023,"PANAURI KALAN DISTT. MIRZAPUR UTTAR PRADESH ,231211","0542 ,234639",principal@ambikadevi.in,http://www.ambikadevi.in
2132177,AMBIKA PRASAD MEMORIAL PUBLIC SCHOOL,MRS. DAPHANE LEMEUR,Senior Secondary,31/03/2026,"RAJDHANI MARG, OPP. AWADH GRAMIN BANK, SHUKLA GANJ, UNNAO, U.P. ,208002","0515 ,09935578578,",apmps_skg@yahoo.com,http://www.ambikaprasdmemorial.com
2131307,AMBIKA PUBLIC SCHOOL,ASHA SHARMA,Senior Secondary,31/03/2022,"VILLAGE PANDIT KA PURA, MEJA ROAD, ALLAHBAD ,212303","0533 ,4278588",asha.lalganj81@gmail.com,
2132077,AMBIKA SCHOOL OF EDUCATION,MR.D.P. PANDEY,Senior Secondary,31/03/2023,"RANI BAZAR, RAMNAGAR ,225202","0524 ,9452592081",ambikaeducation@gmail.com,
2132981,AMBITION ACADEMY,MR. NAMWAR UPADHYAY,Senior Secondary,31/03/2023,"NARPATPUR DUBKIYA CHAUBEYPUR VARANASI ,221104",",9838616826",info@ambitionacademy.in,ambitionacademy.in
2132389,AMBITION CONVENT SCHOOL,MRS. SAROJ RAI,Senior Secondary,31/03/2026,"UJIAR,KURMIDIH,BALLIA,U.P. ,277501","91 ,8563075899,",conventambition@gmail.com,
2133599,AMBROSIA ACADEMY,MRS. PRIYANKA MISHRA,Senior Secondary,31/03/2024,"PARASURAMPUR, TAJPUR, SAKALDIHA, CHANDAULI. ,232109",",7408207000",arvindsingh18@gmail.com,http://www.ambrosiaacademy.com
2132714,AMEER MEMORIAL PUBLIC SCHOOL,SABA BANO,Secondary School,31/03/2025,"NOOR MASJID ROAD ,230204","5341 ,230266",principalampskunda@gmail.com,
2131749,"AMITY INTERNATIONAL SCHOOL,",PURNIMA GHOSHAL,Secondary School,31/03/2026,"SAIL UNIT COMPLEX, JAGDISHPUR, DISTT. AMETHI-227817 (U.P.) ,227817","5361 ,290460",ghoshalpurnima@gmail.com,http://www.amity.edu
2131747,"AMITY INTERNATIONAL SCHOOL, LUCKNOW",Mukta,Senior Secondary,31/03/2023,"VIRAJ KHAND-5, GOMTI NAGAR ,226010","0522 ,2721931",mghosal@aisl.amity.edu,http://www.amity.edu/ais/aislucknow.com
2132687,"AMITY INTERNATIONAL SCHOOL, VRINDAVAN YOJNA, LUCKNOW",MRS. SAKSHI GAUTAM MISHRA,Senior Secondary,31/03/2023,"HS-01, SECTOR-8 B, VRINDAVAN YOJNA, NEAR SHAHEED PATH ,226029","0751 ,07525065318",principalaisvyc@gmail.com,http://amity.edu/ais/vrindavanyojna/
2131919,AMRIT MEMORIAL HIGHER SECONDARY SCHOOL,MRS. CHANDNI RUKHAIYAR,Senior Secondary,31/03/2025,"VILL. CHALISWAN, POST SUTRAHI, MOHAMMADABAD GOHNA , DIST-MAU(U.P.) ,276403","0547 ,05472320243",amritmemorial2013@gmail.com,www.amhss.in
2131071,AMRIT PUBLIC SCHOOL,MAYA SINGH,Senior Secondary,31/03/2024,"SAHADATPURA, MAU ,275101","0547 ,2226111",drmayasingh2011@gmail.com,http://www.xyz.com
2133622,"AMRITA VIDYALAYAM, LUCKNOW",MISS RENUKA BHARDWAJ,Secondary School,31/03/2024,"SECTOR 10 A VRINDAVAN YOJANA NEAR SHAHEED PATH ,226029",",05223590773",amritaslucknow@gmail.com,http://www.amritavidyalayam.org
2131054,ANAND MEMORIAL ACADEMY,Saiyed Israr Ahmad,Senior Secondary,31/03/2024,"TOWN & P.O. BILARIYAGANG ,276121","5466 ,225195",ama.principal@gmail.com,
2130113,ANIL SARASWATI VIDHYA MANDIR HR SEC SCHOOL,RAM BUJHARAT MISHRA,Senior Secondary,31/03/2024,"SAKET LOVKUSH NAGAR FAIZABAD UTTAR PRADESH ,224001","5278 ,265504",asvmfzd@gmail.com,
2131878,ANITA MEMORIAL CONVENT SCHOOL,Avinash Kumar Singh,Senior Secondary,31/03/2019,"RAJDHANI ROAD HAIBATPUR KHORIPAKAR BALLIA UP INDIA ,277207","5498 ,226025",chairman.amcs@gmail.com,http://www.amcsballia.com
2132420,ANJU GILL ACADEMY,MR.RAJEEV RANJAN,Senior Secondary,31/03/2026,"KATGHARA, P.O.: MURADGANJ ,222002","91 ,09838461145,",agacademy5@gmail.com,http://www.agsacademy.com
2132791,ANKERITE PUSHPA SRI RAM ACADEMY,MRS. NEERAJ ASTHANA,Senior Secondary,31/03/2022,"C.R.P.F. CHURAHA,POST MATI,MATI ROAD, VILL. BIJNORE. ,226002",",05222436849",ankerite_2006@yahoo.com,http://www.academy.ankeritegroup.com
2132444,ANWAR PUBLIC SCHOOL,MR. SANTOSH KUMAR PADHI,Senior Secondary,31/03/2026,"VILL & POST - GODHANA, AZAMGARH, UP ,223222","5460 ,09450754786,",anwarpublicschool@gmail.com,http://www.anwarpublicschool.in
2133343,APEX INTERNATIONAL SCHOOL,DR. SANDHYA OJHA,Secondary School,31/03/2022,"NH-927, FIROZPUR, KAISERGANJ ,271903",",6388489304",hrdapexkaiserganj@gmail.com,http://www.apexinternationalschool.in
2133705,APEX SCHOOL,MRS. PRATIMA UPADHYAY,Secondary School,31/03/2024,"VILL.-BABHANAULI, POST-GARWAR, BALLIA, U.P.-277121 ,277121",",9648590396",cbseapexschool@gmail.com,www.apexschool.in
2130966,ARCHIES HIGHER SECONDARY SCHOOL,AARTI,Senior Secondary,31/03/2023,"E-BLOCK, SHYAM NAGAR, KANPUR, UTTAR PRADESH ,208013","0512 ,2420557",aartiagl@yahoo.com,http://www.xyz.com
2132217,ARCHISHA INTERNATIONAL SCHOOL,DR.DOLLY KUMARI,Senior Secondary,31/03/2026,"POST BAGHOULI, LUCKNOW - HARDOI ROAD, HARDOI. ,241001","0522 ,05222359063,",archishaeducationaltrust@gmail.com,
2133504,ARISE INDIA PUBLIC SCHOOL,MR. AMIT KUMAR,Secondary School,31/03/2024,"VILL. KHANPUR SADAT, BISWAN-LAHARPUR ROAD, LAHARPUR ,261135",",9919136363",principalariseindia@gmail.com,ariseindiaps.com
2133211,ARISTOTLE WORLD SCHOOL,MR. VED PATHI TIWARI,Senior Secondary,31/03/2023,"NH-2, MALAJANI, JASWANTNAGAR, ETAWAH U.P. ,206245",",8395020203",aristotleworldschool@gmail.com,http://www.awsetawah.com
2130019,ARMY PUBLIC SCHOOL,MRS. DEEPIKA ARORA,Senior Secondary,31/03/2026,"KUNRAGHAT GORAKHPUR UTTAR PRADESH ,273008",",332830",sharat@ew1.vsnl.net.com,
2131359,ARMY PUBLIC SCHOOL,mrs.Meenakshi Jayaswal,Senior Secondary,31/03/2023,"ARMY PUBLIC SCHOOL LBS MARG NEAR COMMAND HOSPITAL ,226002",",0522-2483186",apslbslko@gmail.com,http://apslbsmarglko.g
2130042,ARMY PUBLIC SCHOOL,Mr. INDU K MATHUR,Senior Secondary,31/03/2022,"NEHRU ROAD DILKUSHA LUCKNOW CANTT UTTAR PRADESH ,226002","0522 ,2296929",indu_mathur@rediffmail.com,
2130216,ARMY PUBLIC SCHOOL,MRS. DIMPLE SHEKHAWAT,Senior Secondary,31/03/2025,"BABINA CANTT DISTT JHANSI UTTAR PRADESH ,284401","0510 ,05102740437",armyschool3@yahoo.com,apsbabina.in
2130204,ARMY PUBLIC SCHOOL,Mr. Akshya Srivastava,Senior Secondary,31/03/2025,"FATEHGARH CANTT UTTAR PRADESH ,209601","0551 ,36450",psa_brly@sancharnet.in,
2130171,ARMY PUBLIC SCHOOL,LT.COL B D SHARMA,Senior Secondary,31/03/2025,"NATHU SINGH ROAD KANPUR CANTT KANPUR UTTAR PRADESH ,208004","0124 ,266781/",principal@starexinternational.com,
2130221,ARMY PUBLIC SCHOOL,Mr. MR DHEERAJ SHRIVASTAVA,Senior Secondary,31/03/2023,"32 PUNJAB LINES FAIZABAD CANTT UTTAR PRADESH ,224001","05278 ,224944",asfaizabad@rediffmail.com,
2130095,ARMY PUBLIC SCHOOL,SH K A DACOSTA,Senior Secondary,31/03/2025,"BAREILLY CANTT UTTAR PRADESH ,243001",",2445",drvipul@nde.vsnl.net.in,
2130569,ARMY PUBLIC SCHOOL,Mr. R K Singhal,Senior Secondary,31/03/2025,"VARANASI CANTT UP ,221002","542 ,2502514",avaranasi@sify.com,
2130288,ARMY PUBLIC SCHOOL,MRS ANJU TANDON,Senior Secondary,31/03/2025,"NEW CANTT ALLAHABAD UTTAR PRADESH ,211001","0522 ,633874",laps@lw1.vsnl.net.in,
2130275,ARMY PUBLIC SCHOOL,MRS PRERNA MITRA,Senior Secondary,31/03/2025,"S.P. MARG, NEAR TOPKHANA BAZAR, LUCKNOW UTTAR PRADESH ,226002","0522 ,2483017",laps@lw1.vsnl.net.in,
2130130,ARMY PUBLIC SCHOOL,Mrs Rajani M,Senior Secondary,31/03/2025,"DAULAT SINGH MARG JHANSI CANTT UTTAR PRADESH ,284001","0510 ,6521851",armyjhs@rediff.com,
2130044,ARMY PUBLIC SCHOOL,MISS ABHA SHARMA,Senior Secondary,31/03/2025,"AGRA CANTT UTTAR PRADESH ,282001","0562 ,2261895",rajkumar@nda.vsnl.net.in,
2133301,ARMY PUBLIC SCHOOL OLD CANTT.,.,Secondary School,31/03/2025,"ALLAHABAD, POST-HQ.4 RAPID PIN211004 ,",",",,
2132248,ARSH PUBLIC SCHOOL,MR. RAJENDRA PRASAD YADAV,Senior Secondary,31/03/2026,"JALALABAD DULLAHPUR,GHAZIPUR ,275202","0549 ,05495233705",arsh6300@gmail.com,http://www.apsschool.in
2132577,ARUNODAYA PUBLIC SCHOOL,MR. R. S. SRIVASTAVA,Senior Secondary,31/03/2022,"3 KM STONE, BARABANKI-GWARI ROAD, PALIA MASUDPUR, BARABANKI ,225001","91 ,9450902270,",aps.bbk.2012@gmail.com,http://www.apsschool.co.in
2131985,ARVIND ACADEMY,JYOTI WANCHOO,Senior Secondary,31/03/2025,"VILLAGE HASEMAU,BEHIND AMITY NEW CAMPUS MALHAUR GOMTI NAGAR EXTENSION,LUCKNOW ,226028","0522 ,7235807056",wanchoojyoti@gmail.com,
2130582,ARYA MAHILA NAGARMAL MURARKA MODEL SCHOOL,DIVYA SHARMA,Senior Secondary,31/03/2024,"LAHURAVIR VARANASI UTTAR PRADESH ,221002","0542 ,2418134",divya.arvindvns2015@gmail.com,http://www.xyz.com
2133642,ARYAKULAM,MRS. SONIA OJHA,Secondary School,31/03/2024,"MAWAIYA UPARHAR, NAINI CHAKA,PRAYAGRAJ.U.P.-211010 ,211010",",9450961638",aryaculamcbse2020@gmail.com,WWW.ARYAKUALAM.COM
2132380,ARYAN PUBLIC SCHOOL,MRS. MANJU SINGH,Senior Secondary,31/03/2022,"SARAIYA, CHHAVANI LINE, GHAZIPUR ,233001","0548 ,05482901564",aryanpublicschoolgzp@gmail.com,http://www.myaryanschool.com
2131899,ARYAN PUBLIC SCHOOL,UPENDRA PRATAP SINGH,Senior Secondary,31/03/2025,"PALIA, JANGIPUR SADAR GHAZIPUR ,233305","0548 ,2254042",ups5782@gmail.com,
